id,news,trigger,object,subject,time,location
6347,他广泛了解“五风”(共产风、浮夸风、命令风、干部特殊风和生产瞎指挥风)的危害和农民生活的状况，“寻根究底”，得出“三分天灾，七分人祸”的结论，帮助地方干部纠正错误，提出解散食堂、保留社员自留地等多方面的政策措施，有力地纠正了“五风”所造成的危害,纠正,地方干部,错误,,
6347,他广泛了解“五风”(共产风、浮夸风、命令风、干部特殊风和生产瞎指挥风)的危害和农民生活的状况，“寻根究底”，得出“三分天灾，七分人祸”的结论，帮助地方干部纠正错误，提出解散食堂、保留社员自留地等多方面的政策措施，有力地纠正了“五风”所造成的危害,提出,他,解散食堂、保留社员自留地等多方面的政策措施,,
6347,他广泛了解“五风”(共产风、浮夸风、命令风、干部特殊风和生产瞎指挥风)的危害和农民生活的状况，“寻根究底”，得出“三分天灾，七分人祸”的结论，帮助地方干部纠正错误，提出解散食堂、保留社员自留地等多方面的政策措施，有力地纠正了“五风”所造成的危害,纠正,他,“五风”所造成的危害,,
6348,”5月16日刘少奇离开长沙，回到了北京,离开,刘少奇,长沙,5月16日,
6349,在会议的关键阶段，刘少奇力排众议发表自己的意见，他说：“我在农村调查这么长时间，亲眼看到老百姓的生活非常苦，农民已经饿了一两年，很多人得了浮肿病，还死了一些人,发表,刘少奇,自己的意见,,
6350,”同时毛泽东再一次提倡全党要大兴调查研究之风，像少奇同志一样真正深入群众，听取群众的意见，努力解决农村中存在的实际问题,提倡,毛泽东,全党要大兴调查研究之风,,
6351,1962年1月11日，中共中央在北京召开“七千人大会”,召开,中共中央,七千人大会,1962年1月11日,北京
6352,最后，毛泽东的手指在叶剑英的手背上轻轻动了几下，叶剑英只好移动沉重的脚步，离开了病房,离开,叶剑英,病房,,
6353,开始，周明简略地向大家介绍了历史背景：在1975年6月9日，也就是贺龙元帅含冤逝世6周年的日子，党中央在八宝山革命公墓举行贺龙同志骨灰安葬仪式,举行,党中央,贺龙同志骨灰安葬仪式,1975年6月9日,
6354,再说叶群，她早先还要求进步，参加了中华民族解放先锋队,参加,她,中华民族解放先锋队,,
6356,对于总参谋长黄永胜，空军司令吴法宪，海军政委李作鹏，总后勤部长邱会作这四人的处理，中央必须掌握确凿的证据，证明他们直接参与谋害毛主席、篡党夺权的罪恶活动，才能逮捕法办,掌握,中央,确凿的证据,,
6357,黄、吴、李、邱“四大金刚”参与反党活动的证据也逐步查清,参与,黄、吴、李、邱“四大金刚,反党活动的证据也逐步查清,,
6358,他们到达大会堂时，外面指挥的人，先放行“首长”进去，后面截住他们的警卫，请进了事先安排好的房间里,到达,他们,大会堂,,
6358,他们到达大会堂时，外面指挥的人，先放行“首长”进去，后面截住他们的警卫，请进了事先安排好的房间里,放行,外面指挥的人,“首长”进去,,
6358,他们到达大会堂时，外面指挥的人，先放行“首长”进去，后面截住他们的警卫，请进了事先安排好的房间里,截住,外面指挥的人,警卫,,
6358,他们到达大会堂时，外面指挥的人，先放行“首长”进去，后面截住他们的警卫，请进了事先安排好的房间里,请进,外面指挥的人,先安排好的房间里,,
6359,1928年冬，叶剑英赴苏联共产主义劳动大学特别班学习，1930年下半年回国，1931年初到达中央苏区,学习,叶剑英,赴苏联共产主义劳动大学特别班,1928年冬,
6359,1928年冬，叶剑英赴苏联共产主义劳动大学特别班学习，1930年下半年回国，1931年初到达中央苏区,回国,,,1930年下半年,
6359,1928年冬，叶剑英赴苏联共产主义劳动大学特别班学习，1930年下半年回国，1931年初到达中央苏区,到达,,中央苏区,1931年初,
6360,叶剑英虽然初来乍到，但是，竟义无返顾的支持毛泽东，叶剑英当时的职务是中央军委总参谋部部长,支持,叶剑英,毛泽东,,
6361,孙希望在李的幕府中谋一个职务1894年6月，医生出身的孙中山关闭了自己的诊所和药房，又通过关系找到上海名流郑观应、王韬、罗丰禄等人写了几张条子，北上天津找到当朝汉族第一高官李鸿章，希望能够在李的幕府中谋得一个职务,关闭,医生出身的孙中山,自己的诊所和药房,1894年6月,
6361,孙希望在李的幕府中谋一个职务1894年6月，医生出身的孙中山关闭了自己的诊所和药房，又通过关系找到上海名流郑观应、王韬、罗丰禄等人写了几张条子，北上天津找到当朝汉族第一高官李鸿章，希望能够在李的幕府中谋得一个职务,通过,孙中山,关系找到上海名流郑观应、王韬、罗丰禄等人写了几张条子,,
6361,孙希望在李的幕府中谋一个职务1894年6月，医生出身的孙中山关闭了自己的诊所和药房，又通过关系找到上海名流郑观应、王韬、罗丰禄等人写了几张条子，北上天津找到当朝汉族第一高官李鸿章，希望能够在李的幕府中谋得一个职务,找到,孙中山,当朝汉族第一高官李鸿章,,
6362,为此，孙中山精心撰写了一篇建议书，对清政府怎样才能摆脱困境、重建辉煌提出了自己的看法,撰写,孙中山,,,
6362,为此，孙中山精心撰写了一篇建议书，对清政府怎样才能摆脱困境、重建辉煌提出了自己的看法,提出,孙中山,自己的看法,,
6363,毛泽东和林彪（资料图）毛泽东焚烧林彪的“第一号令”１９６９年１０月１８日，林彪背着党中央和毛泽东，借口“加强备战，防止敌人突然袭击”，擅自发布“紧急指示”，调动全军进入紧急战备状态,发布,林彪,紧急指示,１９６９年１０月１８日,
6363,毛泽东和林彪（资料图）毛泽东焚烧林彪的“第一号令”１９６９年１０月１８日，林彪背着党中央和毛泽东，借口“加强备战，防止敌人突然袭击”，擅自发布“紧急指示”，调动全军进入紧急战备状态,调动,林彪,全军进入紧急战备状态,１９６９年１０月１８日,
6364,美国总统罗斯福曾向蒋介石提出要见到“中国的希姆莱--戴笠”,提出,美国总统罗斯福,要见到“中国的希姆莱--戴笠,,
6367,“我爸刚来，中央后勤干部告诉我爸说一月房子租金150元,告诉,中央后勤干部,我爸说一月房子租金150元,,
6368,“刘少奇家里七八个孩子，四百多块钱的工资，王光美参加工作的资历比较浅，比我妈还差十来年，我妈才一百多块钱，她的工资肯定也不多,参加,王光美,工作,,
6369,一方面，张冲找到周恩来，提出国共必须找到妥协办法，而他提议以华中中共军队展期北移和将新四军归入八路军增编一军的办法，使双方矛盾得以缓解,找到,张冲,周恩来,,
6369,一方面，张冲找到周恩来，提出国共必须找到妥协办法，而他提议以华中中共军队展期北移和将新四军归入八路军增编一军的办法，使双方矛盾得以缓解,提出,张冲,国共必须找到妥协办法,,
6370,与此同时，由于日军继续进攻国民党军，显示出前此中共把事变的发生与国民党的投降可能相联系，并无根据，毛泽东也迅速提出：“日蒋矛盾仍是目前的基本矛盾”，估计“反共高潮可能下降”，因而重又开始设想恢复国内团结的可能性,进攻,日军,国民党军,,
6371,10日，黄炎培等与周恩来讨论中共出席条件，双方最终达成妥协，即可将中共所提皖南事变善后十二条办法提到参政会上要求讨论，并在参政会以外成立各党派委员会讨论国共关系和民主问题,出席,黄炎培等与周恩来,条件,10日,
6371,10日，黄炎培等与周恩来讨论中共出席条件，双方最终达成妥协，即可将中共所提皖南事变善后十二条办法提到参政会上要求讨论，并在参政会以外成立各党派委员会讨论国共关系和民主问题,成立,双方,各党派委员会讨论国共关系和民主问题,,
6372,蒋介石这时也再三提到中共出席问题，表示同意选周恩来为主席团成员,出席,中共,问题,,
6373,各小党派更是积极介入，乃至提议组织特种委员会，以蒋为主席，周为副主席，在参政会内外共同讨论解决国共关系问题,组织,各小党派,特种委员会,,
6373,各小党派更是积极介入，乃至提议组织特种委员会，以蒋为主席，周为副主席，在参政会内外共同讨论解决国共关系问题,解决,周为副主席,国共关系问题,,
6374,梁漱溟离开张家后又在黄炎培家与黄整整等了一夜周恩来的电话,离开,梁漱溟,张家,,
6375,1966年初，美国远东情报局针对毛泽东每年国庆节都会登上天安门城楼观礼，制定了“刺毛计划”，即在1969年10月1日，在天安门城楼上引爆定时炸弹，暗杀毛泽东,观礼,美国远东情报局,天安门城楼,1966年初,
6375,1966年初，美国远东情报局针对毛泽东每年国庆节都会登上天安门城楼观礼，制定了“刺毛计划”，即在1969年10月1日，在天安门城楼上引爆定时炸弹，暗杀毛泽东,制定,美国远东情报局,“刺毛计划”,1966年初,
6375,1966年初，美国远东情报局针对毛泽东每年国庆节都会登上天安门城楼观礼，制定了“刺毛计划”，即在1969年10月1日，在天安门城楼上引爆定时炸弹，暗杀毛泽东,引爆,,定时炸弹,1969年10月1日,
6376,立法会议员葛珮帆接受记者采访时表示，昨日她曾公开举报郑丽琼涉嫌违反私隐条例及法庭禁制令，结果今日连登讨论区内就上述事件出现匿名帐户起底她本人的个人资料，更有人写下「有冇人一齐杀X死渠」、「死全家」等恐吓留言,举报,她,郑丽琼涉嫌违反私隐条例及法庭禁制令,,
6377,长征路上初见面改名“世友”传佳话许世友16岁时，离开少林寺，到洛阳参加了童子军，从此踏上军旅,离开,许世友,少林寺,,
6377,长征路上初见面改名“世友”传佳话许世友16岁时，离开少林寺，到洛阳参加了童子军，从此踏上军旅,参加,许世友,童子军，从此踏上军旅,,
6378,当年9月，他参加了共产主义青年团，投身革命,参加,他,共产主义青年团,9月,
6379,1927年8月，许世友来到杨泗寨，参加了中国工农革命军,参加,许世友,中国工农革命军,1927年8月,
6380,为尽快确定战略方针，6月26日中央政治局召开两河口会议，通过了《关于一、四方面军会合后战略方针的决定》,召开,中央政治局,两河口会议,6月26日,
